"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_turnover","sizeguide_not_used_pageviews","sizeguide_not_used_order","sizeguide_not_used_quantity","sizeguide_not_used_turnover","sizeguide_not_used_return_quantity"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC M WARM WTHR","KALENJI","T-SHIRT",8756347,"1598.390000000001","190",958,"1586","12629.78999999996","312"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT PADDEDJACK","FORCLAZ","PADDED JACKET",8573846,"2989.2399999999966","211",720,"797","16901.699999999953","365"
"CLOTHING","WINTER SPORTS U","CROSS COUNTRY S","WO APP XC SKI","INOVIK","SLEEVELESS JACKET",8735719,"559.88","37",133,"144","2844.309999999998","74"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","KIMJALY","LEGGINGS",8560006,"1191.3900000000003","413",280,"304","3690.0999999999967","113"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","T-SHIRT",8582870,"1234.9700000000007","154",1058,"1209","11304.569999999962","265"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWBOY","QUECHUA","SHORTS",8528012,"157.78999999999996","202",151,"160","856.9600000000005","55"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L3","QUECHUA","JACKET",8785247,"4599.539999999996","148",661,"691","43885.61000000004","252"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","JR RIDING WEAR","FOUGANZA","BREECHES",8601818,"1279.68","209",226,"244","5926.079999999988","93"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN PANT JACKET","DOMYOS","LONG-SLEEVED T-SHIRT",8666776,"504.58000000000015","90",390,"445","3964.3699999999885","112"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RAIN WIN CUT RD","TRIBAN","JACKET",8542919,"339.8","283",135,"135","1400.1700000000005","52"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KALENJI","TROUSERS",8750012,"2699.099999999998","202",412,"490","10496.499999999976","139"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","TROUSERS",8653471,"780.7100000000002","155",377,"430","6811.469999999982","177"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W L1 SH PANT","QUECHUA","TROUSERS",8528845,"589.88","145",111,"111","2384.569999999999","68"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MH TS PANT","QUECHUA","T-SHIRT",8664639,"1059.1700000000005","19",730,"754","5175.739999999986","328"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","GIRL SH OUTFIT","QUECHUA","TROUSERS",8558355,"2908.819999999999","546",612,"725","14184.319999999996","157"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L2","QUECHUA","FLEECE",8774226,"1274.4900000000002","132",323,"359","5222.909999999984","150"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI BOTTOM",8587205,"1082.8900000000008","225",1316,"1569","9608.759999999971","578"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","LEGGING 7/8",8739038,"802.6700000000002","160",268,"306","3609.509999999993","156"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","LEGGIN JKT GIRL","DOMYOS","JACKET",8648571,"1523.100000000001","461",1057,"1135","8166.7999999999765","211"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","SWEAT JACKET PA","DOMYOS","TROUSERS",8517039,"859.1400000000006","236",708,"1088","7658.349999999976","322"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KALENJI","LONG-SLEEVED T-SHIRT",8733371,"824.4600000000004","141",330,"379","4796.929999999986","71"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAIL JACKETS","TRIBORD","JACKET",8576529,"2249.5499999999993","76",380,"401","10087.979999999983","199"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","BOY OCC PST JKT","WEDZE","JACKET",8587820,"1219.63","284",319,"336","6817.929999999985","126"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MAN FR CLOTH SK","WEDZE","JACKET",8737955,"1999.84","106",111,"132","4999.599999999996","92"
"CLOTHING","GOLF UNIVERS","GOLF","WOMEN RAINWEAR","INESIS","OVERTROUSERS",8549282,"2269.6699999999996","240",200,"234","7971.829999999987","118"
"CLOTHING","FITNESS WELLNES","DANCES","K BALLET CLOTH","STAREVER","LEOTARD",8550512,"47.96","134",50,"56","392.6800000000002","24"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M JACKETS NH","QUECHUA","OVERTROUSERS",8796551,"1849.9700000000007","163",640,"710","9987.439999999975","154"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","CW JR WEAR","FOUGANZA","PARKA",8546656,"2439.4199999999996","180",413,"424","12357.079999999993","128"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","TANK TOP",8738203,"99.80999999999997","3",98,"95","404.21000000000015","16"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","JR CLOTHING","SOLOGNAC","JACKET",8545607,"2113.3199999999997","190",510,"579","13584.32999999996","111"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M TRAIL CLOTHES","KALENJI","RUNNING MID TIGHT",8552369,"1779.2600000000004","75",457,"525","9066.149999999969","140"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KALENJI","SWEATSHIRT",8749579,"917.4800000000004","190",280,"302","3727.879999999991","90"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M TRAIL CLOTHES","KIPRUN","SHORTS",8609686,"624.7500000000001","122",215,"228","3948.419999999993","70"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","JACKET",8643575,"2818.119999999994","173",1111,"1220","14945.019999999946","222"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPRUN","SWEATSHIRT",8553308,"279.7200000000001","178",178,"211","1568.430000000001","54"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BABY SWIM","NABAIJI","SWIMMING COSTUME",8613031,"189.79000000000002","175",187,"204","1124.720000000001","75"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","APP RUGBY MEN","OFFLOAD","SHORTS",8366876,"1348.6500000000005","85",329,"455","3436.5599999999927","111"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","SHORTS",8558687,"1159.8500000000008","242",950,"1243","9431.609999999971","304"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","SHORTS",8487421,"1449.2300000000005","185",649,"804","10519.229999999969","227"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWGIRL","QUECHUA","T-SHIRT",8664898,"239.70000000000005","8",214,"217","1484.140000000001","31"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM ADV SSUIT","OLAIAN","BIKINI TOP",8731514,"111.85999999999999","161",187,"204","583.2700000000004","131"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8646423,"239.70000000000007","102",310,"352","1054.6800000000007","219"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8775222,"679.6600000000002","83",100,"104","1399.3000000000004","34"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS RUN SOCKS","KIPRUN","SOCKS",8677339,"414.04000000000053","381",1020,"1326","3475.259999999991","102"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN UNDERWEAR","KALENJI","SPORTS BRA",8772916,"1051.340000000001","51",1131,"1574","6104.349999999992","609"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN COLD","KIPRUN","JACKET",8758322,"2501.559999999998","74",272,"292","9842.179999999978","110"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","B.REG.PIST JKT","WEDZE","JACKET",8562573,"4945.289999999996","241",587,"634","26812.96999999999","247"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","DESERT OUTFIT","FORCLAZ","TROUSERS",8493640,"179.94","145",85,"93","979.6500000000002","58"
"CLOTHING","FITNESS WELLNES","DANCES","DANCE ACCESS","STAREVER","TIGHTS",8667685,"619.3800000000003","120",297,"457","3706.2899999999936","86"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","T-SHIRT",8582869,"326.4800000000002","104",398,"451","2099.6300000000015","114"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","SWIMMING COSTUME",8731095,"134.88","41",137,"149","959.1300000000006","62"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8731759,"44.850000000000016","59",129,"134","251.16000000000008","50"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WARM WAT SPRING","OLAIAN","SURF SHORTY WETSUIT",8612880,"688.86","30",208,"240","3636.2199999999975","162"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI TOP",8789320,"247.74000000000007","194",563,"636","3086.7399999999957","310"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","BIKINI BOTTOM",8647549,"111.83999999999997","120",122,"140","363.48000000000025","88"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","TROUSERS",8617054,"389.87000000000006","233",225,"264","4047.1499999999915","129"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKEN SPORT AP","DOMYOS","LEGGINGS",8615994,"203.66000000000008","197",210,"222","1018.3000000000011","52"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR WINTER RD W","VAN RYSEL","JACKET",8771858,"388.8300000000001","146",119,"115","1711.2000000000005","35"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KIPRUN","SLEEVELESS JACKET",8394831,"989.6700000000002","219",360,"391","7977.339999999977","124"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","RUNNING TIGHTS",8758801,"566.7300000000001","80",168,"174","2272.93","67"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ADULT RUN SOCKS","KIPRUN","SOCKS",8731263,"1239.9900000000007","142",524,"573","6617.629999999977","36"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ATHLE CLOTH AD","KALENJI","TROUSERS",8558369,"587.6700000000001","97",315,"364","3859.819999999994","146"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ADULT RUN SOCKS","KIPRUN","SOCKS",8573982,"305.07000000000016","81",341,"389","1315.8600000000013","24"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","TROUSERS",8647728,"794.6700000000002","41",189,"218","2298.0299999999997","121"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","CHIL FR SK CLOT","WEDZE","SKI TROUSERS",8544164,"674.87","162",144,"172","5462.019999999993","74"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","SOFT SHELL JACKET",8550541,"1189.66","94",336,"358","7662.809999999979","139"
"CLOTHING","GOLF UNIVERS","GOLF","W PADDED JACK","INESIS","DOWN JACKET",8605591,"1104.67","148",294,"320","6462.959999999984","116"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT BO","DOMYOS","T-SHIRT",8731212,"275.2600000000001","155",630,"717","1598.8200000000031","208"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RAIN WIN CUT RD","TRIBAN","JACKET",8502440,"1240.71","74",295,"329","7669.119999999986","141"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RAIN WIN CUT RD","VAN RYSEL","SLEEVELESS JACKET",8529335,"1004.5600000000003","129",306,"336","4997.659999999989","101"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","TANK TOP",8773253,"1184.2100000000005","262",798,"872","7090.269999999985","399"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KALENJI","TIGHTS",8529781,"599.6700000000002","147",190,"210","2803.5199999999977","62"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BABY SWIM","NABAIJI","SWIM BOTTOM",8732565,"918.6800000000007","158",810,"929","4444.609999999991","290"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8731465,"1349.5500000000002","154",447,"508","5198.259999999987","334"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIM TOP",8738025,"795.2400000000005","87",748,"880","3735.369999999994","517"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W JACKETS NH","QUECHUA","OVERTROUSERS",8733145,"1463.1000000000006","276",316,"353","3624.7399999999966","126"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","SHORTS",8759812,"304.81000000000006","126",74,"78","919.4600000000004","24"
"CLOTHING","FISHING UNIVERS","PREDATOR FISHIN","RAIN CLOTHES","CAPERLAN","JACKET",8546372,"1429.91","526",121,"137","12899.179999999986","55"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","BODYBOARDS ACC","OLAIAN","NEOPRENE WETSUIT SOCKS",3744073,"1200.1100000000006","173",366,"452","4942.379999999986","90"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8731405,"494.8200000000001","326",207,"247","1686.3900000000003","186"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","NBA LAYER 0 M","TARMAK","TIGHTS",8751418,"1015.6400000000002","156",144,"161","3512.7699999999923","38"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","COMPETITION GEA","FOUGANZA","LONG-SLEEVED POLO SHIRT",8609666,"659.7600000000001","198",181,"205","3808.7799999999925","83"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","W WARM WEA HIKG","ROCKRIDER","SHORT-SLEEVE JERSEY",8668147,"398.7900000000001","10",183,"182","1698.1100000000006","93"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAIL JACKETS","TRIBORD","JACKET",8616289,"2899.5399999999977","74",173,"197","7668.729999999985","70"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL FLEECE","TRIBORD","JACKET",8650772,"439.90000000000003","177",102,"102","2399.4299999999994","45"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","JUNIOR SKI AND","WEDZE","SOCKS",8553187,"1675.7100000000007","222",508,"698","7923.899999999985","88"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8738087,"611.6800000000002","189",317,"359","3250.329999999994","192"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMSUIT TOP",8731980,"79.89999999999999","117",61,"62","263.67","29"
"CLOTHING","CYCLING UNIVERS","URBAN/FOLDING B","RAIN WEATH APP","BTWIN","JACKET",8581484,"641.9","95",125,"125","3780.369999999996","62"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L2","QUECHUA","FLEECE",8758532,"1424.4300000000003","132",554,"568","7796.879999999985","255"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MH L1 WARM W","QUECHUA","SHORTS",8619681,"1309.0700000000006","106",1089,"1217","7854.389999999978","656"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWGIRL","QUECHUA","SKORT",8559970,"576.3600000000004","82",705,"804","5278.13999999999","218"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SWEATS NH","QUECHUA","SWEATSHIRT",8616371,"391.75000000000006","118",121,"124","1598.9900000000007","23"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","M SUN PROTEC","OLAIAN","TOP",8789650,"1283.6900000000005","54",870,"1019","6367.4399999999905","363"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","COMPETITION GEA","FOUGANZA","BREECHES",8485652,"1404.4900000000002","57",165,"240","4773.259999999991","66"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","LEGGING 7/8",8576767,"324.7800000000001","185",121,"127","1164.1900000000005","46"
"CLOTHING","CYCLING UNIVERS","KID CYCLING AND","JR MTB ROAD APP","BTWIN","PADDED CYCLING SHORTS",8576337,"1144.4800000000002","130",442,"568","8410.91999999998","160"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","SWEAT JACKET PA","DOMYOS","TROUSERS",8578461,"1005.1100000000006","187",667,"800","6654.099999999974","209"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","TANK TOP",8773245,"644.5700000000002","22",358,"363","3475.6799999999953","131"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI B.LAYER","WEDZE","BASE LAYER",8801933,"859.5700000000002","158",210,"228","2998.499999999998","78"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","ADULT FOOT SOCK","KIPSTA","SOCKS",8549540,"553.1500000000007","114",802,"1664","4682.049999999989","97"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIMMING COSTUME",8579307,"204.85000000000002","194",164,"185","1229.1400000000006","99"
"CLOTHING","WINTER SPORTS U","CROSS COUNTRY S","ADULT APPAREL","INOVIK","TIGHTS",8577121,"1574.5500000000002","55",190,"207","4618.679999999996","73"
"CLOTHING","FISHING UNIVERS","PREDATOR FISHIN","WARM CLOTHES","CAPERLAN","TOP",8735026,"1359.3200000000004","174",265,"315","5097.449999999987","60"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","BOY'S BOARDSHT","OLAIAN","BOARDSHORTS",8737364,"1178.8200000000006","231",922,"993","6992.9999999999845","293"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8732631,"195.6800000000001","113",166,"171","680.8700000000007","58"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","WARM MAN GARMEN","FOUGANZA","BREECHES",8485566,"2624.3399999999997","140",196,"234","6868.259999999989","59"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING WEAR WIN","FOUGANZA","LONG-SLEEVED POLO SHIRT",8504046,"1716.9900000000007","327",432,"486","6802.019999999985","87"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN TS SHORT","DOMYOS","T-SHIRT",960565,"1339.110000000002","193",1545,"2823","11797.609999999979","348"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8616568,"3525.7799999999925","142",1201,"1389","20009.409999999974","129"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","CAMO CLOTH D/W","SOLOGNAC","TROUSERS",8493971,"1583.71","176",268,"289","9874.159999999978","105"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKENING SHOES","DOMYOS","SOCKS",8670204,"222.86999999999998","116",691,"1112","1101.7500000000007","84"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GARM MID-SE RDM","TRIBAN","JERSEY",8503121,"1169.82","90",120,"119","5069.219999999991","41"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR SUM RD M","VAN RYSEL","PADDED CYCLING SHORTS",8589004,"839.88","96",82,"85","3639.4799999999973","33"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","RUNNING TIGHTS",8664407,"659.7800000000001","183",212,"236","3718.759999999994","112"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","LEGGINGS",8817283,"439.7800000000001","109",296,"330","3558.2199999999916","152"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL JACKETS","TRIBORD","JACKET",8774090,"4438.519999999993","39",1252,"1421","28010.66000000001","480"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","WOM FR SK CLOTH","WEDZE","JACKET",8750959,"799.96","231",85,"93","3199.8399999999992","77"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BOY'S SWIMSUITS","NABAIJI","SWIMMING JAMMER",8646131,"1208.2300000000005","166",583,"662","7286.369999999972","198"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIMSUIT",8732173,"2083.19","78",211,"239","3934.469999999989","86"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","COVERING SWIMWE","NABAIJI","T-SHIRT",8738437,"299.85","175",208,"245","2478.759999999998","121"
"CLOTHING","GOLF UNIVERS","GOLF","WOMEN RAINWEAR","INESIS","JACKET",8549202,"1164.66","101",168,"185","3528.989999999994","84"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","TROUSERS",8572962,"1089.4500000000003","323",329,"411","5710.119999999983","123"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","LONG-SLEEVED T-SHIRT",8756197,"365.58000000000015","154",464,"543","3253.2299999999937","166"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER1/3 KIDBOY","QUECHUA","JACKET",8559250,"839.4400000000004","203",526,"587","5786.139999999987","201"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","SWIMMING COSTUME",8486363,"244.90000000000003","160",251,"287","1319.4400000000003","231"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8740090,"2029.350000000001","103",810,"884","7804.769999999975","261"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","BIKINI TOP",8756331,"440.4300000000001","28",577,"635","2910.3099999999977","386"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","M SUN PROTEC","OLAIAN","TOP",8789653,"911.2400000000005","81",566,"635","4412.31999999999","267"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","COMPETITION GEA","FOUGANZA","LONG-SLEEVED POLO SHIRT",8504040,"729.5600000000003","72",209,"243","3033.1299999999965","56"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","JR RIDING WEAR","FOUGANZA","BREECHES",8405483,"827.5400000000003","330",262,"278","3707.9399999999923","71"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","LEGGINGS",8562263,"154.89","305",47,"48","414.71000000000004","19"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8649552,"1550.0600000000013","112",1068,"1313","9220.459999999974","159"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","CLAYSHOOT EQUIP","SOLOGNAC","SLEEVELESS JACKET",968327,"799.6800000000002","94",197,"228","3923.429999999993","71"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN COLD","KIPRUN","JACKET",8736265,"2023.4300000000003","392",327,"345","8653.619999999983","106"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","RUNNING 3/4 TIGHT",8771091,"924.6300000000002","66",346,"364","5372.8499999999885","149"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","BERMUDA SHORTS",8512316,"464.69000000000005","8",224,"228","2693.209999999999","49"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SPF SUITS >25","SUBEA","NEOPRENE TROUSERS",8385341,"1199.76","95",165,"181","4949.00999999999","82"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8651322,"479.52000000000015","80",206,"317","2577.419999999998","59"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8800705,"1109.63","189",417,"471","5453.1799999999885","289"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER 2 TWBOY","QUECHUA","SOFT SHELL JACKET",8645487,"1189.64","230",550,"598","12416.219999999967","220"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","TROUSERS",968699,"1499.4000000000003","72",551,"593","8746.499999999969","241"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M JACKETS NH","QUECHUA","JACKET",8731524,"1296.9200000000008","113",695,"816","8091.819999999972","138"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8774571,"891.5300000000003","188",314,"330","3795.0399999999922","134"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","LONG-SLEEVED T-SHIRT",8677476,"409.5900000000002","154",202,"229","1748.2500000000011","54"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN COLD","KIPRUN","LONG-SLEEVED T-SHIRT",8758165,"608.6700000000002","51",157,"177","2616.599999999998","37"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS ATHL CLOTH","KIPRUN","T-SHIRT",8735869,"884.4100000000004","192",863,"953","10492.999999999976","253"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RAINY WTHR","KALENJI","WINDBREAKER",8607433,"647.5900000000003","188",407,"437","3651.459999999992","183"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL FLEECE","TRIBORD","FLEECE",8491489,"1164.65","132",246,"286","6063.159999999986","102"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","OFFSHORE M&W","TRIBORD","JACKET",8586596,"4999.799999999997","303",134,"143","24249.030000000024","46"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","CHILD'S SWEATER","WEDZE","ZIP SWEATSHIRT",8755692,"477.6800000000002","128",267,"317","3205.8199999999956","99"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD COLD WEATHER","KIPSTA","WINDBREAKER",8667872,"738.6300000000002","145",273,"328","4191.89999999999","118"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8647530,"810.4700000000004","200",407,"461","4087.3399999999865","195"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT APP OUTFIT","FORCLAZ","SHORTS",8513978,"729.5200000000002","146",372,"437","3377.7599999999925","213"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","SHORTS",8374099,"1318.6800000000007","173",889,"1210","9500.489999999974","259"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","CSH TEXTIL KID","QUECHUA","JACKET",8544373,"414.76000000000005","161",147,"147","1673.9600000000007","43"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M JACKETS NH","QUECHUA","JACKET",8646291,"2243.129999999999","150",1129,"1196","11462.449999999983","241"
