"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_pageviews","used_sizeguide_order","used_sizeguide_quantity","used_sizeguide_turnover","used_sizeguide_return_quantity","sizeguide_not_used_pageviews","sizeguide_not_used_order","sizeguide_not_used_quantity","sizeguide_not_used_turnover","sizeguide_not_used_return_quantity"
"CLOTHING","FISHING UNIVERS","PREDATOR FISHIN","RAIN CLOTHES","CAPERLAN","JACKET",8547747,"43",25,"26","849.84","10","268",112,"114","4959.099999999992","24"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","SPORTS BRA",8755457,"43",29,"37","278.81","18","61",143,"158","1510.9400000000007","52"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","TANK TOP",8648800,"43",25,"26","136.77999999999997","4","56",121,"126","476.2100000000003","47"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","SHORT-SLEEVED POLO SHIRT",8734624,"43",12,"13","87.89999999999999","3","80",69,"97","614.2500000000003","22"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JACKET TW BOY","QUECHUA","JACKET",8665008,"43",53,"59","1043.5800000000002","17","48",508,"546","9223.29999999998","176"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","CSH TEXTIL KID","QUECHUA","JACKET",8543936,"43",22,"22","204.9","12","30",123,"138","1683.2200000000005","60"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDGIR","QUECHUA","TROUSERS",8749892,"43",77,"94","1399.3000000000004","24","404",345,"404","6396.799999999998","83"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","SOFT SHELL JACKET",8749879,"43",27,"30","514.7800000000001","8","65",204,"221","3513.4599999999955","67"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT 3IN1 JACK","FORCLAZ","JACKET",8549489,"43",34,"39","3639.8099999999995","20","265",219,"223","19718.980000000007","121"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","BOY'S BOARDSHT","OLAIAN","BOARDSHORTS",8606857,"43",45,"52","549.7400000000001","26","92",404,"472","4400.82999999999","255"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","SWIMMING COSTUME",8640253,"43",6,"7","44.98","5","83",31,"36","379.83000000000004","19"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","SWIMMING COSTUME",8595228,"43",22,"25","159.79000000000002","4","59",150,"153","811.9400000000007","47"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","SUN PROTEC JR","OLAIAN","TOP",8789504,"43",108,"128","767.0400000000005","32","84",741,"801","4650.179999999996","219"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","MAN BASKETBALL","TARMAK","SHORTS",8773765,"43",30,"35","579.7100000000002","6","2",185,"188","3108.439999999997","32"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","JUNIOR BASKETBA","TARMAK","TROUSERS",8586418,"43",37,"36","377.7300000000001","8","92",205,"221","2364.3099999999977","52"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","JUNIOR BASKETBA","TARMAK","SHORTS",8756640,"43",42,"67","245.5900000000001","26","57",264,"334","1581.3600000000017","70"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W BRA","DOMYOS","SPORTS BRA",8775837,"43",37,"37","386.74000000000007","11","62",219,"230","2204.56","86"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","TANK TOP",8604423,"43",41,"44","379.6200000000002","6","133",448,"533","4525.469999999987","80"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8738365,"43",9,"13","107.92999999999999","6","1",16,"16","227.86999999999998","3"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SHOES SOCKS/ACC","SOLOGNAC","SOCKS",8577552,"43",70,"96","739.0900000000001","5","97",408,"598","4746.269999999991","24"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","LIGHT CLOTHING","SOLOGNAC","BERMUDA SHORTS",8799839,"43",121,"138","949.1100000000005","49","19",546,"631","4678.709999999994","202"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT GI","DOMYOS","SHORTS",8648538,"43",17,"18","71.88000000000001","6","43",55,"52","211.6500000000001","17"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKEN SPORT AP","DOMYOS","T-SHIRT",8772005,"43",33,"38","89.21000000000001","9","56",116,"144","351.16999999999985","31"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","LONG-SLEEVED T-SHIRT",8589259,"43",65,"67","968.4700000000004","14","42",309,"320","4787.32999999998","53"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","SHORTS",8641425,"43",31,"37","298.87000000000006","24","108",228,"268","2760.749999999998","143"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAILWEAR","TRIBORD","BASE LAYER",8377460,"43",35,"36","539.7300000000001","9","41",132,"150","2138.9300000000003","43"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","JUNIOR EQPT","TRIBORD","SAILING SMOCK",8484980,"43",22,"31","404.7300000000001","4","55",80,"116","1499.0000000000005","16"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","ADULTS SKI AND","WEDZE","SOCKS",8590425,"43",37,"47","539.7","17","85",171,"253","3292.1299999999965","66"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","GOALKEEPER","KIPSTA","CROPPED TROUSERS",8586191,"43",30,"30","471.76000000000005","6","39",166,"186","2698.6299999999974","49"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SHORT/TANK NH","QUECHUA","SHORTS",8655375,"43",72,"85","571.4200000000003","27","34",358,"414","2793.1799999999976","132"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SHORT/TANK NH","QUECHUA","DRESS",8731976,"43",51,"60","811.6200000000002","22","152",484,"536","6383.969999999984","233"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SHORT/TANK NH","QUECHUA","TANK TOP",8732059,"43",141,"152","973.1500000000005","67","61",804,"856","6090.669999999986","322"
"CLOTHING","GOLF UNIVERS","GOLF","WOMEN RAINWEAR","INESIS","JACKET",8549211,"42",27,"29","1059.86","15","17",138,"160","6229.1499999999905","75"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","DOMYOS","T-SHIRT",8644885,"42",29,"30","329.7800000000001","8","44",126,"142","1364.0900000000006","51"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","T-SHIRT",8646160,"42",28,"30","193.76999999999998","7","26",103,"128","695.1800000000004","46"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","T-SHIRT",8810405,"42",215,"242","3032.219999999997","64","4",1026,"1183","15481.639999999996","247"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","T-SHIRT",8677300,"42",7,"7","119.93999999999998","1","77",49,"51","819.6000000000001","10"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8740088,"42",49,"53","392.6400000000001","17","64",114,"123","894.1500000000005","38"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8738887,"42",46,"48","157.84","32","57",316,"352","1404.5800000000008","210"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","T-SHIRT",8736402,"42",78,"92","514.5600000000003","28","52",428,"531","3225.219999999992","133"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","SWEATSHIRT",8617098,"42",50,"53","491.59000000000015","12","31",191,"219","2110.240000000001","42"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8649545,"42",139,"165","1055.4900000000007","14","21",885,"1089","7080.869999999985","76"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","HIGH VIS CLOTH","SOLOGNAC","LONG-SLEEVED T-SHIRT",8394068,"42",16,"18","300.8400000000001","2","52",99,"119","1635.1100000000006","30"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","TSHIRT/POLOS","SOLOGNAC","T-SHIRT",8734908,"42",62,"80","679.3200000000003","12","13",399,"547","4475.519999999992","99"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WOM CLOT POST","SOLOGNAC","JACKET",8735643,"42",31,"36","3209.789999999999","15","125",130,"149","12884.139999999989","62"
"CLOTHING","CYCLING UNIVERS","KID CYCLING AND","JR COLD MTB ROA","BTWIN","JACKET",8576418,"42",33,"37","739.7800000000001","15","67",135,"149","3346.9999999999945","49"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TRACKSUIT GIRL","DOMYOS","TRACKSUIT",965169,"42",126,"132","2623.879999999999","20","121",1376,"1469","27338.680000000004","337"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GARM MID-SE RDW","VAN RYSEL","JERSEY",962747,"42",63,"72","1259.5900000000001","31","65",225,"229","4878.449999999989","73"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR SUM RD W","VAN RYSEL","SHORT-SLEEVE JERSEY",8668012,"42",33,"35","359.82000000000005","17","37",171,"179","2258.87","66"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GARM MID-SE RDM","TRIBAN","JERSEY",8786276,"42",30,"32","809.82","14","139",148,"163","4139.0799999999945","71"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR WIN RD M","TRIBAN","PADDED CYCLING SHORTS",8523353,"42",53,"62","1779.5300000000002","15","102",135,"154","4108.939999999999","47"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","CLOTHES CLUB","KIPRUN","WINDBREAKER",8506031,"42",25,"26","149.9","16","118",106,"101","944.3700000000005","38"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAIL JACKETS","TRIBORD","JACKET",8647789,"42",70,"81","1954.64","45","25",422,"461","11857.709999999983","232"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","CHILD SKI BL","WEDZE","BASE LAYER",8616208,"42",60,"71","989.3400000000004","5","49",246,"271","3507.659999999998","37"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SCD SUITS 10/18","SUBEA","NEOPRENE SUIT",8354123,"42",20,"20","639.96","16","70",51,"46","3519.779999999999","24"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","UNDER TS JR","KIPSTA","BASE LAYER",8524100,"42",10,"7","95.94","1","25",54,"55","710.4800000000001","3"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIM SHORTS",8562880,"42",77,"89","353.47000000000014","36","36",91,"107","383.4000000000002","47"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8677362,"42",5,"5","59.97","2","57",34,"34","399.80000000000007","14"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT 3IN1 JACK","FORCLAZ","3 IN 1 JACKET",8603155,"42",17,"18","839.93","11","30",96,"104","5349.599999999997","64"
"CLOTHING","WINTER SPORTS U","CROSS COUNTRY S","JR XC SKI CLOTH","INOVIK","LEGGINGS",8597126,"41",47,"54","1049.5800000000002","12","53",232,"291","4623.149999999992","104"
"CLOTHING","TEAMSPORTS UNIV","VOLLEYBALL","VOLLEYBALL APPA","ALLSIX","SOCKS",8549448,"41",60,"73","359.4000000000002","13","63",204,"261","1455.5700000000015","18"
"CLOTHING","GOLF UNIVERS","GOLF","MEN GOLF SHORTS","INESIS","BERMUDA SHORTS",8615366,"41",32,"36","230.77000000000004","13","10",47,"58","389.6300000000001","21"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","DOMYOS","SPORTS BRA",8650385,"41",27,"28","221.86000000000004","14","18",166,"181","1639.9600000000007","77"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","SKIRT",8547384,"41",38,"44","486.71000000000004","15","79",318,"458","4468.359999999988","194"
"CLOTHING","RUNNING WALKING","WALKING","WALKING SOCKS","NEWFEEL","SOCKS",8771367,"41",43,"43","208.61000000000007","4","3",193,"245","1258.700000000001","15"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SWEATS NH","QUECHUA","PULLOVER",8573379,"41",68,"75","1429.5600000000002","31","96",278,"330","6065.149999999985","145"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI BOTTOM",8738895,"41",25,"27","95.88","15","167",157,"201","677.0700000000005","108"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","COLD WAT WETSUI","OLAIAN","SURF WETSUIT",8554132,"41",22,"25","2034.8600000000001","11","73",81,"99","6999.509999999995","50"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8739920,"41",25,"28","55.96","24","24",162,"174","955.3300000000005","107"
"CLOTHING","FITNESS WELLNES","BOXING FIGHTING","FULL CONTACT","OUTSHOCK","TROUSERS",8548934,"41",22,"30","197.82000000000005","12","61",75,"108","730.3200000000004","40"
"CLOTHING","CLIMBING CANYON","CLIMBING MOUNTA","CLIMBING CLOTH","SIMOND","LONG-SLEEVED T-SHIRT",8731178,"41",34,"39","513.7600000000001","15","102",186,"195","2850.649999999997","60"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","COMPETITION GEA","FOUGANZA","BREECHES",8578885,"41",13,"11","179.95000000000002","6","127",130,"147","1854.4200000000003","89"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","CW JR WEAR","FOUGANZA","PARKA",8579940,"41",48,"52","1599.68","20","60",241,"244","8848.22999999999","65"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","COMPETITION GEA","FOUGANZA","BREECHES",8560033,"41",34,"38","1154.73","11","47",98,"133","3329.219999999996","55"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","JACKET",8643740,"41",57,"56","817.5600000000003","12","24",336,"344","4191.63999999999","108"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","LEGGINGS",8665631,"41",61,"67","571.5600000000002","23","46",232,"251","2182.32","83"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","SHORTS",8785362,"41",27,"29","439.7800000000001","7","68",217,"243","3578.2099999999937","64"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","LEGGINGS",8739138,"41",39,"36","350.73000000000013","9","117",294,"330","2273.25","155"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W BRA","DOMYOS","SPORTS BRA",8739254,"41",31,"34","197.80000000000004","14","48",92,"100","743.2600000000004","26"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","T-SHIRT",8803469,"41",42,"47","242.75000000000009","22","57",157,"193","1383.6000000000006","53"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","TANK TOP",8755303,"41",8,"9","65.93","2","45",39,"40","198.77000000000004","17"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","FLEECES","SOLOGNAC","FLEECE",8644258,"41",54,"59","1105.5000000000002","9","90",250,"277","5038.739999999985","50"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WOMEN CLOTHS","SOLOGNAC","TROUSERS",966394,"41",34,"38","944.7300000000001","11","157",146,"169","3044.129999999998","82"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKEN SPORT AP","DOMYOS","TROUSERS",8615999,"41",34,"39","236.76000000000008","15","47",186,"191","1402.650000000001","55"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","M WARM XC","ROCKRIDER","SHORT-SLEEVE JERSEY",8648834,"41",9,"10","119.96","6","128",45,"49","869.7100000000002","20"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS RUN SOCKS","KIPRUN","SOCKS",8609872,"41",113,"130","530.7900000000006","9","135",952,"1229","5150.539999999983","83"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KALENJI","JACKET",8645573,"41",21,"24","454.8200000000001","6","104",93,"104","1874.3300000000004","37"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","LEGGINGS",8666534,"41",24,"23","225.80000000000004","3","22",73,"75","625.4500000000003","20"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN UNDERWEAR","KALENJI","SPORTS BRA",8736845,"41",12,"13","209.94000000000003","7","9",45,"54","1119.68","22"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","CHILD SKI BL","WEDZE","BASE LAYER",8616195,"41",125,"129","1467.8700000000006","16","23",536,"595","6559.939999999992","86"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","ARTISTIC SWIM","NABAIJI","SWIMMING COSTUME",8579152,"41",10,"11","144.94","5","204",84,"101","1624.3200000000004","33"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BABY SWIM","NABAIJI","SWIMMING TRUNKS",8562640,"41",56,"66","455.4900000000001","15","50",382,"402","2817.8499999999976","87"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIMMING COSTUME",8574133,"41",11,"11","32.97","8","41",42,"42","175.84","26"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","SWIMSUITS&CAPS","WATKO","SWIM BRIEFS",8733727,"41",43,"48","542.6700000000002","15","19",108,"121","1082.3500000000004","56"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BOY'S SWIMSUITS","NABAIJI","SWIM SHORTS",8788848,"41",79,"93","404.7200000000002","35","23",630,"694","3307.659999999995","220"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT MERINOS","FORCLAZ","LONG-SLEEVED T-SHIRT",8608140,"41",47,"49","1999.6000000000001","9","108",231,"228","8513.299999999985","58"
"CLOTHING","WINTER SPORTS U","ICE SKATING ICE","AD FIG CLOTHES","AXELYS","LEGGINGS",8602115,"40",20,"21","179.82000000000002","3","173",64,"70","529.4700000000001","17"
"CLOTHING","FITNESS WELLNES","YOGA","WM YOGA COLD W","DOMYOS","TROUSERS",8650371,"40",28,"30","314.86","16","22",91,"92","924.5700000000003","49"
"CLOTHING","FITNESS WELLNES","DANCES","K BALLET CLOTH","STAREVER","LONGJOHNS",8501024,"40",25,"31","335.72000000000014","3","110",217,"265","2757.699999999997","35"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN CW APP M","ARTENGO","TROUSERS",8605907,"40",23,"26","304.80000000000007","6","43",106,"114","1329.1500000000005","29"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER1/3 KIDBOY","QUECHUA","T-SHIRT",8668638,"40",38,"41","258.63000000000005","4","46",248,"263","1545.7800000000016","41"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","T-SHIRT",8810404,"40",289,"324","4153.559999999994","80","18",1363,"1590","20978.53999999999","344"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L2","QUECHUA","FLEECE",8736367,"40",35,"37","394.8300000000001","20","62",186,"196","2608.8999999999974","86"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","T-SHIRT",8789731,"40",265,"291","4951.609999999994","77","24",1612,"1739","31923.669999999995","355"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","SWIMMING COSTUME",8384254,"40",52,"68","824.7400000000001","42","56",257,"296","3398.899999999996","186"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BOARDSHORTS",8789307,"40",62,"70","479.5200000000002","22","46",555,"620","4105.889999999994","209"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","BOY'S BOARDSHT","OLAIAN","BOARDSHORTS",8789489,"40",47,"56","333.6200000000002","18","31",354,"394","2406.1299999999987","107"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","BOY'S BOARDSHT","OLAIAN","BOARDSHORTS",8670244,"40",47,"48","319.68","16","100",327,"332","2067.930000000001","125"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","HOT WTH JR WEAR","FOUGANZA","BREECHES",8514937,"40",11,"11","134.91","2","40",33,"37","464.6900000000001","6"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8738257,"40",36,"39","515.7100000000002","10","76",148,"166","2118.7799999999997","44"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8643703,"40",77,"109","1315.1500000000005","24","141",316,"464","5300.639999999998","126"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W BRA","DOMYOS","BRA",8666345,"40",24,"26","319.78000000000003","4","27",86,"90","914.4100000000004","31"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","TANK TOP",8738288,"40",14,"15","69.92999999999999","8","92",54,"56","269.7300000000001","29"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SWEATERS","SOLOGNAC","PULLOVER",8751670,"40",24,"25","353.82000000000005","7","30",109,"119","1489.2600000000004","45"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","CAMO CLOTH D/W","SOLOGNAC","NECK WARMER",8668335,"40",41,"43","553.6000000000003","3","59",178,"180","2288.3799999999987","18"
"CLOTHING","CYCLING UNIVERS","KID CYCLING AND","JR MTB ROAD APP","BTWIN","SHORT-SLEEVE JERSEY",8603993,"40",22,"21","266.82000000000005","3","41",252,"277","3234.6799999999944","45"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT GI","DOMYOS","T-SHIRT",8669241,"40",47,"51","295.5400000000001","5","60",204,"227","1230.1600000000005","43"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","COOL COLD XC M","ROCKRIDER","JERSEY",8665871,"40",32,"37","524.87","24","37",127,"137","2244.43","79"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR SUM RD M","VAN RYSEL","SHORT-SLEEVE JERSEY",8668556,"40",21,"18","314.91","9","15",60,"67","1144.67","34"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KALENJI","SWEATSHIRT",8750036,"40",54,"60","849.5900000000003","19","55",304,"330","4944.0799999999845","87"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","LEGGINGS",8785752,"40",62,"69","583.6200000000001","31","26",310,"360","3075.9999999999964","160"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M TRAIL CLOTHES","KALENJI","RUNNING MID TIGHT",8666203,"40",37,"41","759.7600000000001","17","47",269,"276","5179.289999999992","105"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","TROUSERS",8647730,"40",40,"42","400.8300000000001","25","59",136,"161","2112.09","70"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","LONG-SLEEVED T-SHIRT",8647699,"40",57,"69","946.5600000000003","25","46",275,"346","6520.029999999979","48"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","M SKI CLOT REG","WEDZE","JACKET",8755393,"40",18,"22","1269.9","12","30",115,"123","7369.409999999996","63"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","KIPSTA","SHORTS",8575836,"40",31,"37","249.77000000000007","14","87",160,"176","1333.7400000000007","50"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BABY SWIM","NABAIJI","SWIMMING COSTUME",8732556,"40",29,"30","216.76000000000002","6","84",176,"190","1204.6700000000008","57"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","APP WINTER JR","OFFLOAD","TROUSERS",8667605,"39",27,"33","436.8100000000001","14","77",220,"283","4561.06999999999","89"
"CLOTHING","GOLF UNIVERS","GOLF","MEN RAINWEAR","INESIS","JACKET",8549186,"39",23,"25","1109.87","12","33",70,"81","3829.549999999997","36"
"CLOTHING","GOLF UNIVERS","GOLF","M WARM W CLOTH","INESIS","TROUSERS",8732538,"39",32,"31","699.82","13","6",190,"202","4038.879999999994","90"
"CLOTHING","GOLF UNIVERS","GOLF","JR GOLF OUTFIT","INESIS","OVERTROUSERS",8576203,"39",17,"18","579.88","6","27",106,"127","4079.109999999994","38"
"CLOTHING","FITNESS WELLNES","DANCES","G DANCE CLOTH","STAREVER","LEGGINGS",8666394,"39",25,"40","321.6700000000001","7","74",138,"155","1066.7300000000007","28"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","LEGGINGS",8668077,"39",52,"54","895.6800000000002","22","50",226,"259","3974.5799999999913","116"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","T-SHIRT",8669657,"39",81,"92","541.2500000000002","17","53",586,"716","4103.379999999987","154"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","T-SHIRT",8669413,"39",93,"99","766.4000000000003","39","33",478,"541","4489.519999999988","193"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8529722,"39",30,"42","455.6200000000001","4","154",358,"423","4771.019999999984","25"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWGIRL","QUECHUA","SHORTS",8569536,"39",124,"150","1289.0400000000004","54","35",932,"1083","9507.269999999986","310"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JUNIOR SNOW HIK","QUECHUA","SOCKS",8734970,"39",133,"153","1204.6600000000008","17","50",680,"889","7394.779999999982","67"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M L1 SH PANT","QUECHUA","LONG-SLEEVED T-SHIRT",8582956,"39",37,"40","223.72","12","75",119,"133","870.9100000000003","24"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI TOP",8573497,"39",16,"21","97.85999999999999","7","61",114,"132","629.1000000000003","42"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S INTERM BS","OLAIAN","BOARDSHORTS",8776722,"39",146,"162","1353.0000000000005","62","53",546,"613","4001.8699999999963","300"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI BOTTOM",8652736,"39",17,"18","44.91000000000001","9","40",41,"43","124.74999999999999","18"
"CLOTHING","CLIMBING CANYON","CLIMBING MOUNTA","WINTER MTN CLTH","SIMOND","DOWN JACKET",8649005,"39",32,"36","2639.7799999999997","14","121",126,"132","10319.13999999999","46"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT SOCKS","DOMYOS","SOCKS",8353155,"39",36,"42","231.61000000000007","3","70",234,"346","1920.700000000002","16"
